PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,LastName,CabinSector,CabinRoom,CabinClass,Associates,TotalSpend,HomePlanet_X_Destination,HomePlanet_X_Destination_X_CryoSleep,CabinSector_X_CabinRoom,CabinSector_X_CabinRoom_X_CabinClass
8088_01,3,1,3,23.0,1,1.0,0.0,11.0,0.0,2336.0,0,1766,5,1290,1,2,2348.0,15,16,1218,360
8088_02,3,1,3,23.0,2,3.0,0.0,0.0,1677.0,776.4728407359128,0,1109,6,720,1,2,2456.4728407359125,15,16,2818,2980
8089_01,1,1,3,19.0,1,0.0,0.0,1761.0,0.0,36.0,1,1532,6,721,1,1,1797.0,7,36,2819,2981
8091_01,1,1,3,29.0,1,18.0,7.0,0.0,0.0,779.0,0,302,6,722,1,1,804.0,7,36,2820,2983
8092_01,2,1,3,31.0,1,0.0,4655.0,135.0,2075.0,402.0,1,1635,4,975,2,3,7267.0,11,4,941,6460
8092_02,2,2,1,33.0,2,0.0,1069.426772514645,0.0,0.0,0.0,1,1635,4,975,2,3,1069.426772514645,9,43,941,6460
8092_03,2,1,3,41.0,1,0.0,3216.0,0.0,433.0,517.0,0,1635,4,975,2,3,4166.0,11,4,941,6460
8094_01,2,1,3,60.0,1,19.0,7316.0,0.0,0.0,1781.0,1,1564,3,1005,1,1,9116.0,11,4,415,5179
8097_01,2,2,3,41.0,1,0.0,0.0,165.00176131128012,0.0,0.0,1,1309,2,1063,2,1,165.00176131128012,11,5,154,900
8098_01,2,1,3,69.0,2,0.0,269.0,0.0,190.0,9033.0,0,1373,2,1009,1,4,9492.0,11,4,108,148
8098_02,2,1,1,44.0,1,9.0,2311.0,0.0,633.0,1.0,1,1373,2,1009,1,4,2954.0,9,42,108,148
8098_03,2,2,1,18.0,1,0.0,769.9158378451373,0.0,0.0,0.0,1,1373,2,1009,1,4,769.9158378451373,9,43,108,148
8098_04,2,1,1,26.0,1,0.0,11598.0,0.0,3.0,386.0,1,1373,2,1009,1,4,11987.0,9,42,108,148
8102_01,1,1,3,30.0,1,4.0,0.0,442.0,2441.0,0.0,0,361,6,724,1,1,2887.0,7,36,2822,2985
8103_01,3,1,3,34.0,1,81.0,0.0,492.0,122.0,0.0,0,218,6,725,1,1,695.0,15,16,2823,2986
8105_01,1,1,2,18.0,1,0.0,0.0,15.0,570.0,84.0,0,2108,6,727,1,1,669.0,6,33,2825,2989
8106_01,1,2,1,49.0,1,0.0,0.0,0.0,0.0,0.0,1,1714,7,338,2,1,0.0,5,31,4081,5050
8107_01,1,1,2,71.0,1,48.0,43.0,0.0,78.0,534.0,0,672,6,728,1,1,703.0,6,33,2826,2991
8108_01,1,1,2,19.0,1,150.0,605.0,0.0,0.0,1.0,0,670,6,605,2,1,756.0,6,33,2691,2777
8112_01,1,1,2,23.0,1,90.0,4.0,0.0,7.0,588.0,0,579,6,606,2,1,689.0,6,33,2692,2779
8115_01,2,2,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1,1615,2,1064,2,2,0.0,11,5,155,914
8115_02,2,2,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1,1615,2,1064,2,2,0.0,11,5,155,914
8116_01,3,1,1,28.0,1,49.0,0.0,0.0,2.0,1136.0,0,1617,4,991,1,1,1187.0,13,10,956,6484
8117_01,2,2,3,17.0,1,0.0,0.0,0.0,0.0,0.0,1,1524,2,1065,2,3,0.0,11,5,156,930
8117_02,2,1,3,24.0,1,0.0,809.0,0.0,4928.0,143.0,0,1524,2,1065,2,3,5880.0,11,4,156,930
8117_03,2,2,1,54.0,0,0.0,0.0,0.0,0.0,0.0,1,1524,2,1065,2,3,0.0,9,43,156,930
8118_01,1,2,3,21.0,1,0.0,0.0,0.0,0.0,0.0,0,261,7,343,1,1,0.0,7,37,4086,5056
8119_01,1,2,1,2.0,1,0.0,0.0,0.0,0.0,0.0,0,2021,6,608,2,3,0.0,5,31,2694,2782
8119_02,1,0,1,20.0,1,6.0,1119.0,0.0,24.0,13.0,1,2021,6,608,2,3,1162.0,5,29,2694,2782
8119_03,1,1,1,20.0,0,97.0,279.0,0.0,301.0,39.0,0,2021,6,608,2,3,716.0,5,30,2694,2782
8120_01,2,1,1,36.0,1,0.0,4260.0,0.0,0.0,1678.0,1,1468,4,992,1,1,5938.0,9,42,957,6486
8121_01,1,2,3,25.0,1,0.0,0.0,164.9498804358628,0.0,0.0,1,1136,7,344,1,1,164.9498804358628,7,37,4087,5058
8122_01,2,1,1,58.0,1,0.0,226.0,0.0,5481.0,1379.9852993325055,0,466,3,1047,2,3,7086.985299332506,9,42,453,5667
8122_02,2,1,3,37.0,1,79.0,218.0,0.0,442.0,659.0,1,466,3,1047,2,3,1398.0,11,4,453,5667
8122_03,2,1,3,26.0,1,0.0,13.0,0.0,3803.0,3557.0,0,466,3,1047,2,3,7373.0,11,4,453,5667
8123_01,1,2,3,45.0,1,0.0,0.0,0.0,0.0,0.0,0,1403,7,345,1,1,0.0,7,37,4088,5059
8124_01,1,1,3,44.0,1,0.0,903.0,0.0,0.0,0.0,0,1500,6,732,1,1,903.0,7,36,2831,2999
8128_01,3,2,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1,1646,6,733,1,1,0.0,15,17,2832,3001
8129_01,1,2,1,13.0,1,0.0,0.0,0.0,0.0,0.0,1,357,0,0,0,5,0.0,5,31,0,0
8129_02,1,1,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1,357,7,346,1,5,0.0,7,36,4089,5061
8129_03,1,1,3,24.0,1,381.0,925.0,342.0,0.0,642.0,0,357,6,734,1,5,2290.0,7,36,2833,3002
8129_04,1,1,1,27.0,1,3.0,13.0,0.0,0.0,788.0,0,357,6,734,1,5,804.0,5,30,2833,3002
8129_05,1,1,3,39.0,1,44.0,1620.0,0.0,6.0,0.0,0,357,5,1291,1,5,1670.0,7,36,1219,361
8130_01,1,2,3,23.0,1,0.0,0.0,0.0,0.0,0.0,0,1251,7,340,2,3,0.0,7,37,4083,5053
8130_02,1,1,1,4.0,1,0.0,0.0,0.0,0.0,0.0,0,1251,7,340,2,3,0.0,5,30,4083,5053
8130_03,1,2,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0,1251,7,340,2,3,0.0,7,37,4083,5053
8131_01,3,2,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1,1830,6,609,2,1,0.0,15,17,2695,2784
8133_01,3,1,3,27.0,1,831.0,0.0,0.0,867.0,20.0,0,1981,4,993,1,1,1718.0,15,16,958,6488
8135_01,2,2,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1,489,3,1007,1,1,0.0,11,5,416,5196
8136_01,2,2,1,26.0,1,0.0,0.0,0.0,0.0,0.0,1,1055,3,1008,1,2,0.0,9,43,417,5209
8136_02,2,1,3,60.0,1,0.0,5998.0,0.0,4794.0,8.0,0,1055,3,1008,1,2,10800.0,11,4,417,5209
8137_01,1,1,3,18.0,1,0.0,297.0,0.0,588.0,23.0,0,703,7,347,1,1,908.0,7,36,4090,5065
8138_01,1,2,1,20.0,1,0.0,0.0,0.0,0.0,0.0,0,2174,7,348,1,1,0.0,5,31,4091,5067
8139_01,1,1,3,25.0,1,11.0,780.0,0.0,0.0,0.0,1,1332,5,1292,1,1,791.0,7,36,1220,364
8140_01,1,2,2,24.0,1,0.0,0.0,0.0,0.0,0.0,1,372,7,341,2,1,0.0,6,34,4084,5054
8141_01,1,2,3,38.0,1,0.0,0.0,0.0,0.0,0.0,1,156,7,343,2,1,0.0,7,37,4086,5057
8143_01,1,1,3,18.0,1,0.0,17.0,5.0,0.0,712.0,1,2110,6,610,2,1,734.0,7,36,2697,2787
8144_01,2,2,1,45.0,1,0.0,0.0,0.0,0.0,0.0,1,607,2,1011,1,4,0.0,9,43,110,182
8144_02,2,1,3,13.0,1,0.0,3680.0,0.0,1529.0,3854.0,0,401,2,1011,1,4,9063.0,11,4,110,182
8144_03,2,1,3,28.0,1,0.0,3317.0,77.0,0.0,130.0,1,401,2,1011,1,4,3524.0,11,4,110,182
8144_04,2,1,3,5.0,1,0.0,0.0,0.0,0.0,0.0,1,607,2,1011,1,4,0.0,11,4,110,182
8147_01,1,1,3,20.0,1,0.0,142.0,0.0,3528.0,92.0,0,1552,7,350,1,4,3762.0,7,36,4094,5072
8147_02,1,2,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1,1552,0,0,0,4,0.0,7,37,0,0
8147_03,1,1,3,42.0,1,18.0,5.0,470.0,356.0,57.0,0,1552,7,350,1,4,906.0,7,36,4094,5072
8147_04,1,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1552,7,350,1,4,0.0,5,30,4094,5072
8148_01,1,1,3,18.0,1,0.0,508.0,0.0,44.0,257.0,0,348,7,351,1,1,809.0,7,36,4095,5074
8149_01,1,2,2,26.0,1,0.0,0.0,0.0,0.0,0.0,0,473,7,352,1,1,0.0,6,34,4096,5076
8150_01,3,2,1,3.0,1,0.0,0.0,164.8797252570375,0.0,0.0,1,1109,5,1309,2,3,164.8797252570375,13,11,1232,383
8150_02,3,2,2,49.0,1,0.0,0.0,0.0,0.0,0.0,1,1109,5,1309,2,3,0.0,14,14,1232,383
8150_03,3,1,3,19.0,1,691.0,0.0,10.0,561.0,25.0,0,1109,5,1309,2,3,1287.0,15,16,1232,383
8152_01,1,2,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0,280,7,345,2,1,0.0,7,37,4088,5060
8153_01,1,2,3,15.0,1,0.0,0.0,0.0,0.0,0.0,0,972,7,354,1,1,0.0,7,37,4097,5078
8156_01,1,1,2,53.0,1,90.0,29.0,102.0,244.0,56.0,0,2216,7,355,1,1,521.0,6,33,4098,5080
8157_01,1,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1361,7,346,2,6,0.0,7,36,4089,5062
8157_02,1,1,1,39.0,1,1663.0,0.0,262.0,229.0,0.0,0,1361,6,613,2,6,2154.0,5,30,2700,2795
8157_03,1,1,3,45.0,1,0.0,0.0,2778.0,1910.0,0.0,0,1361,7,346,2,6,4688.0,7,36,4089,5062
8157_04,1,2,3,10.0,1,0.0,0.0,0.0,0.0,0.0,1,1361,7,346,2,6,0.0,7,37,4089,5062
8157_05,1,1,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1,1361,7,346,2,6,0.0,5,30,4089,5062
8157_06,1,1,3,9.0,1,0.0,0.0,0.0,0.0,0.0,1,1361,7,346,2,6,0.0,7,36,4089,5062
8158_01,3,1,3,40.0,1,953.0,0.0,356.0,0.0,0.0,0,1688,6,737,1,1,1309.0,15,16,2836,3006
8159_01,1,1,0,26.0,1,0.0,0.0,0.0,622.0,8.0,0,895,6,738,1,1,630.0,4,27,2837,3008
8161_01,1,1,3,18.0,1,1157.0,28.0,50.0,0.0,0.0,0,1574,6,739,1,1,1235.0,7,36,2838,3010
8162_01,2,1,3,47.0,1,0.0,314.0,0.0,889.0,1090.0,0,778,5,1293,1,1,2293.0,11,4,1221,365
8164_01,1,1,3,31.0,1,0.0,918.0,0.0,0.0,900.0,0,2197,7,347,2,1,1818.0,7,36,4090,5066
8165_01,3,1,3,29.792506330706587,1,279.0,11.0,40.0,718.0,0.0,0,1446,5,1294,1,1,1048.0,15,16,1222,367
8167_01,1,2,2,23.0,1,0.0,0.0,0.0,0.0,0.0,1,756,7,348,2,1,0.0,6,34,4091,5068
8168_01,1,1,1,32.0,1,7.0,723.0,161.01661108270656,6.0,13.0,0,342,6,614,2,8,910.0166110827065,5,30,2701,2797
8168_02,1,1,3,32.0,1,293.0,889.0,1.0,1.0,200.0,0,222,6,614,2,8,1384.0,7,36,2701,2797
8168_03,1,1,3,21.0,1,644.0,0.0,0.0,0.0,2.0,0,342,6,614,2,8,646.0,7,36,2701,2797
8168_04,1,1,3,28.12927783460308,1,4.0,0.0,9.0,20.0,831.0,0,222,6,614,2,8,864.0,7,36,2701,2797
8168_05,1,1,3,22.0,1,753.0,0.0,0.0,0.0,0.0,0,342,7,349,2,8,753.0,7,36,4092,5069
8168_06,1,1,3,18.0,1,0.0,858.0,2.0,394.3832267617949,0.0,1,342,7,349,2,8,1254.383226761795,7,36,4092,5069
8168_07,1,2,2,28.0,1,0.0,0.0,0.0,0.0,0.0,1,222,7,349,2,8,0.0,6,34,4092,5069
8168_08,1,2,3,38.0,1,0.0,0.0,0.0,0.0,0.0,1,222,7,349,2,8,0.0,7,37,4092,5069
8171_01,1,1,3,46.0,1,0.0,0.0,594.0,154.0,0.0,0,152,6,742,1,1,748.0,7,36,2842,3016
8173_01,2,1,3,44.0,1,0.0,3771.0,0.0,521.0,4.0,1,1840,3,1049,2,1,4296.0,11,4,455,5669
8175_01,2,2,3,38.0,1,0.0,0.0,0.0,0.0,0.0,1,848,3,1050,2,1,0.0,11,5,456,5670
8176_01,2,1,1,28.0,1,5.0,8252.0,0.0,181.0,3027.0,0,899,1,1796,2,1,11465.0,9,42,74,6140
8177_01,1,1,3,31.0,1,116.0,522.0961468698057,298.0,2.0,227.0,0,2123,7,350,2,1,1165.0961468698056,7,36,4094,5073
8178_01,1,2,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1,2149,7,351,2,1,0.0,7,37,4095,5075
8182_01,1,1,2,18.0,1,0.0,220.0,4.0,0.0,532.0,0,755,6,616,2,1,756.0,6,33,2703,2800
8186_01,1,1,1,4.0,1,0.0,0.0,0.0,0.0,0.0,1,1092,7,352,2,4,0.0,5,30,4096,5077
8186_02,1,2,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1092,7,352,2,4,0.0,6,34,4096,5077
8186_03,1,1,3,0.0,1,0.0,0.0,0.0,0.0,308.83102842305334,0,668,7,352,2,4,308.83102842305334,7,36,4096,5077
8186_04,1,2,2,23.0,1,0.0,0.0,0.0,0.0,0.0,0,1092,7,352,2,4,0.0,6,34,4096,5077
8189_01,2,1,3,35.0,1,0.0,747.0,0.0,0.0,2478.0,0,687,3,1012,1,1,3225.0,11,4,420,5257
8190_01,2,2,1,43.0,1,0.0,0.0,0.0,0.0,0.0,1,1061,2,1067,2,1,0.0,9,43,158,965
8191_01,1,1,2,18.0,1,0.0,0.0,19.0,751.0,4.0,0,807,7,354,2,1,774.0,6,33,4097,5079
8192_01,1,1,3,18.0,1,539.0,2.0,3.0,900.0,0.0,0,1285,6,617,2,1,1444.0,7,36,2704,2801
8194_01,1,1,3,18.0,1,0.0,0.0,662.0,30.0,0.0,1,1629,6,618,2,1,692.0,7,36,2705,2802
8197_01,1,1,1,49.0,1,598.0,0.0,0.0,118.0,0.0,0,1811,6,744,1,1,716.0,5,30,2844,3019
8199_01,1,1,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0,614,7,363,1,1,0.0,7,36,4105,5089
8200_01,1,2,2,22.0,1,0.0,0.0,0.0,0.0,0.0,1,2165,7,365,1,1,0.0,6,34,4107,5092
8202_01,2,1,3,4.0,1,0.0,2001.428138943533,0.0,1032.410976649948,0.0,1,2075,3,1051,2,6,3033.839115593481,11,4,457,5671
8202_02,2,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1,2075,3,1051,2,6,0.0,11,4,457,5671
8202_03,0,2,3,30.481452212812616,1,0.0,0.0,0.0,0.0,214.3794783442786,1,2075,3,1051,2,6,214.3794783442786,3,25,457,5671
8202_04,2,1,3,39.0,1,19.0,3603.0,0.0,421.0,517.0,1,2075,3,1051,2,6,4560.0,11,4,457,5671
8202_05,2,1,1,36.0,1,0.0,8151.0,5.0,0.0,8182.0,0,2075,3,1051,2,6,16338.0,9,42,457,5671
8202_06,2,2,3,53.0,1,0.0,0.0,0.0,0.0,0.0,1,2075,3,1051,2,6,0.0,11,5,457,5671
8203_01,2,1,1,23.0,1,0.0,395.0,0.0,6.0,1231.629702825474,0,1524,3,1052,2,2,1632.629702825474,9,42,458,5673
8203_02,2,2,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1,1524,3,1052,2,2,0.0,11,5,458,5673
8204_01,2,1,3,25.0,1,0.0,1003.0,1629.0,73.0,748.0,0,603,5,1312,2,2,3453.0,11,4,1235,386
8204_02,2,1,3,30.0,1,209.0,157.0,2566.0,171.0,472.0,0,603,5,1312,2,2,3575.0,11,4,1235,386
8205_01,1,0,3,20.0,1,625.0,0.0,2.0,0.0,0.0,0,800,7,366,1,1,627.0,7,35,4108,5094
8207_01,3,2,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1,269,6,746,1,1,0.0,15,17,2846,3021
8208_01,1,2,2,18.0,1,0.0,0.0,0.0,0.0,0.0,1,579,7,356,2,1,0.0,6,34,4099,5081
8209_01,1,1,3,57.0,1,6.0,510.0,372.0,0.0,0.0,1,1330,7,367,1,1,888.0,7,36,4109,5096
8210_01,3,1,3,47.0,1,1282.0,0.0,5.0,495.0,0.0,0,193,4,979,2,1,1782.0,15,16,945,6466
8211_01,1,2,1,26.0,1,-88.24664017589947,0.0,0.0,0.0,0.0,1,943,7,357,2,1,-88.24664017589947,5,31,4100,5084
8212_01,1,1,2,29.0,1,487.0,0.0,60.0,12.0,0.0,0,2021,6,619,2,1,559.0,6,33,2706,2804
8213_01,1,1,3,32.0,1,0.0,2.0,1.0,0.0,881.0,0,877,7,368,1,1,884.0,7,36,4110,5099
8214_01,2,2,3,30.0,1,0.0,0.0,0.0,0.0,0.0,1,681,4,980,2,1,0.0,11,5,946,6468
8216_01,1,1,3,18.0,1,22.0,0.0,681.0,0.0,1.0,1,204,7,369,1,1,704.0,7,36,4111,5101
8217_01,1,1,3,49.0,1,0.0,4.0,50.0,0.0,746.0,0,1251,6,621,2,1,800.0,7,36,2709,2808
8218_01,2,2,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1,27,2,1013,1,1,0.0,11,5,112,212
8219_01,1,0,3,18.0,1,3.0,0.0,3.0,1773.0,0.0,0,737,7,370,1,1,1779.0,7,35,4113,5105
8220_01,2,1,3,29.0,1,0.0,5157.0,1.0,136.0,32.0,1,898,1,1807,2,1,5326.0,11,4,75,6157
8221_01,3,2,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1,534,6,747,1,1,0.0,15,17,2847,3023
8222_01,3,1,3,43.0,1,1054.0,109.0,576.0,645.0,0.0,0,1843,4,996,1,2,2384.0,15,16,959,6490
8222_02,3,1,3,18.0,1,32.0,1255.0,1.0,0.0,0.0,1,1843,6,748,1,2,1288.0,15,16,2848,3025
8224_01,1,2,3,31.0,1,0.0,0.0,0.0,0.0,0.0,0,1574,7,359,2,1,0.0,7,37,4101,5085
8225_01,3,1,3,15.0,1,85.0,0.0,1130.0,0.0,248.0,0,1421,0,0,0,1,1463.0,15,16,0,0
8226_01,3,2,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1,1322,6,623,2,3,0.0,15,17,2711,2812
8226_02,3,2,3,37.0,1,0.0,0.0,0.0,0.0,0.0,1,1322,6,623,2,3,0.0,15,17,2711,2812
8226_03,3,2,3,1.0,1,0.0,0.0,0.0,0.0,0.0,1,1322,6,623,2,3,0.0,15,17,2711,2812
8227_01,1,1,3,27.0,1,14.0,1186.0,460.0,12.0,9.0,1,945,5,1296,1,1,1681.0,7,36,1223,369
8229_01,1,2,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1,1498,7,371,1,1,0.0,7,37,4114,5106
8231_01,1,1,3,33.0,1,201.0,819.0,0.0,0.0,0.0,1,785,7,361,2,2,1020.0,7,36,4103,5087
8231_02,1,1,3,65.0,1,0.0,0.0,113.0,208.0,587.0,0,785,7,361,2,2,908.0,7,36,4103,5087
8232_01,1,1,3,19.0,1,5.0,666.0,0.0,123.0,440.0,0,1660,6,624,2,1,1234.0,7,36,2712,2814
8233_01,1,1,3,30.0,1,0.0,0.0,779.0,0.0,18.0,0,100,6,625,2,2,797.0,7,36,2713,2815
8233_02,1,1,3,37.0,1,72.0,0.0,18.0,0.0,809.0,0,100,6,625,2,2,899.0,7,36,2713,2815
8235_01,1,1,3,15.0,1,0.0,21.0,22.0,1149.0,249.0,0,500,6,626,2,1,1441.0,7,36,2714,2816
8237_01,1,1,3,19.0,1,511.0,0.0,0.0,267.0,0.0,0,97,6,627,2,1,778.0,7,36,2715,2817
8238_01,1,1,3,20.0,1,749.0,16.0,0.0,0.0,29.0,0,2026,6,628,2,2,794.0,7,36,2716,2818
8238_02,1,2,1,19.0,1,0.0,0.0,0.0,0.0,0.0,0,2026,7,362,2,2,0.0,5,31,4104,5088
8239_01,1,1,1,21.0,1,499.0,0.0,193.0,1.0,1.0,0,819,6,629,2,1,694.0,5,30,2717,2820
8242_01,1,1,3,20.0,1,2.0,2.0,876.0,8.0,0.0,1,926,7,365,2,1,888.0,7,36,4107,5093
8243_01,1,1,3,18.0,1,0.0,44.0,0.0,795.0,69.0,0,476,7,366,2,1,908.0,7,36,4108,5095
8244_01,1,1,3,27.0,1,1007.0,0.0,0.0,9.0,0.0,0,91,7,372,1,1,1016.0,7,36,4115,5108
8247_01,2,1,3,23.0,1,0.0,2984.0,23.0,686.0,173.0,1,0,4,997,1,1,3866.0,11,4,960,6494
8248_01,1,2,3,25.0,1,0.0,0.0,0.0,0.0,0.0,0,356,7,374,1,2,0.0,7,37,4116,5109
8248_02,1,1,2,72.0,1,309.0,0.0,0.0,0.0,463.0,0,356,7,374,1,2,772.0,6,33,4116,5109
8251_01,1,2,0,35.0,1,0.0,0.0,0.0,0.0,0.0,1,1858,7,367,2,1,0.0,4,28,4109,5097
8252_01,1,1,1,29.0,1,52.0,350.27710631225165,612.0,465.0,79.0,0,1408,6,749,1,3,1558.2771063122516,5,30,2849,3027
8252_02,1,0,3,11.0,1,0.0,0.0,0.0,0.0,0.0,0,1408,7,377,1,3,0.0,7,35,4119,5114
8252_03,1,2,3,7.0,1,0.0,0.0,0.0,0.0,0.0,0,1408,7,377,1,3,0.0,7,37,4119,5114
8254_01,3,2,3,27.723572644325213,1,0.0,0.0,0.0,0.0,0.0,1,464,6,752,1,1,0.0,15,17,2853,3033
8255_01,1,1,3,28.0,1,0.0,1.0,12.0,875.0,0.0,0,484,7,368,2,1,888.0,7,36,4110,5100
8257_01,3,1,3,41.0,1,396.0,0.0,653.0,0.0,0.0,0,165,5,1298,1,1,1049.0,15,16,1224,370
8259_01,1,1,3,24.43819935739749,1,0.0,0.0,486.0,324.0,0.0,0,1592,7,378,1,1,810.0,7,36,4120,5117
8260_01,1,1,1,19.0,0,84.0,4.0,4.0,629.0,0.0,0,550,6,631,2,3,721.0,5,30,2720,2824
8260_02,1,1,1,8.0,1,0.0,0.0,0.0,0.0,0.0,1,627,7,369,2,3,0.0,5,30,4111,5102
8260_03,1,2,1,4.0,1,0.0,0.0,0.0,0.0,0.0,1,550,7,369,2,3,0.0,5,31,4111,5102
8261_01,1,2,2,38.0,1,0.0,0.0,0.0,0.0,0.0,0,1128,7,379,1,1,0.0,6,34,4121,5118
8264_01,3,1,3,21.0,1,32.0,0.0,1008.0,0.0,0.0,1,1927,6,633,2,1,1040.0,15,16,2722,2827
8265_01,1,2,3,18.0,1,0.0,0.0,0.0,0.0,0.0,0,2189,7,380,1,1,0.0,7,37,4123,5121
8266_01,1,2,3,10.0,1,0.0,0.0,0.0,0.0,0.0,1,2029,7,381,1,1,0.0,7,37,4124,5122
8267_01,3,1,3,29.0,1,304.0,0.0,48.0,946.0,0.0,0,406,5,1300,1,2,1298.0,15,16,1226,373
8267_02,3,2,3,25.0,1,0.0,0.0,0.0,0.0,0.0,1,406,6,753,1,2,0.0,15,17,2854,3035
8268_01,2,2,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1,1053,2,1068,2,2,0.0,11,5,159,979
8268_02,2,1,3,19.0,1,0.0,3.0,0.0,918.0,2346.0,0,1053,2,1068,2,2,3267.0,11,4,159,979
8270_01,3,1,3,38.0,1,86.0,1144.0,783.0,0.0,0.0,1,930,6,754,1,1,2013.0,15,16,2855,3037
8271_01,1,1,3,19.0,1,29.0,2633.0,0.0,0.0,124.0,1,562,6,635,2,1,2786.0,7,36,2724,2830
8272_01,3,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1,682,6,636,2,3,0.0,15,16,2725,2831
8272_02,3,2,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1,682,6,636,2,3,0.0,15,17,2725,2831
8272_03,3,2,3,29.0,1,0.0,-417.0728373484435,0.0,-226.0633213342071,0.0,1,682,6,636,2,3,-643.1361586826506,15,17,2725,2831
8273_01,1,1,3,46.0,1,0.0,0.0,0.0,369.0,515.0,0,2206,7,382,1,1,884.0,7,36,4125,5123
8275_01,3,2,3,32.0,1,0.0,0.0,0.0,0.0,0.0,1,407,6,637,2,1,0.0,15,17,2726,2832
8276_01,2,0,3,26.0,1,0.0,0.0,0.0,0.0,0.0,1,1441,3,1014,1,2,0.0,11,3,422,5292
8276_02,2,2,3,23.0,1,0.0,0.0,0.0,0.0,0.0,1,2043,3,1014,1,2,0.0,11,5,422,5292
8277_01,1,2,1,32.0,1,0.0,0.0,0.0,0.0,0.0,1,2206,7,384,1,1,0.0,5,31,4126,5125
8279_01,1,1,3,31.0,1,0.0,4334.0,55.0,56.0,596.4796082777491,1,2108,7,385,1,1,5041.479608277749,7,36,4127,5126
8280_01,1,1,3,34.0,1,0.0,0.0,880.0,22.0,0.0,1,1731,6,755,1,1,902.0,7,36,2856,3038
8281_01,0,1,3,45.0,1,0.0,1.0,233.0,453.0,17.0,0,476,6,756,1,1,704.0,3,24,2857,3039
8282_01,1,1,3,61.0,1,67.0,0.0,654.0,0.0,86.0,0,1082,7,371,2,1,807.0,7,36,4114,5107
8287_01,3,1,3,21.0,1,1242.0,0.0,654.0,0.0,0.0,0,1396,5,1313,2,1,1896.0,15,16,1236,388
8288_01,3,1,3,32.64898634659097,1,1852.0,0.0,870.0,0.0,7.0,0,1763,4,998,1,2,2729.0,15,16,961,6496
8288_02,3,1,3,15.0,1,1150.0,0.0,175.0,1.0,11.0,0,1763,6,757,1,2,1337.0,15,16,2858,3041
8289_01,1,2,3,14.0,1,0.0,0.0,0.0,0.0,0.0,0,772,7,387,1,1,0.0,7,37,4129,5130
8291_01,1,2,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1,1241,7,374,2,1,0.0,7,37,4116,5110
8292_01,2,2,3,39.0,1,0.0,0.0,0.0,0.0,0.0,1,1048,3,1056,2,1,0.0,11,5,461,5677
8294_01,3,2,3,62.0,1,0.0,0.0,0.0,0.0,0.0,1,0,5,1314,2,1,0.0,15,17,1237,390
8295_01,3,1,3,40.0,1,1309.0,0.0,0.0,0.0,0.0,0,2089,6,639,2,1,1309.0,15,16,2728,2835
8297_01,0,1,3,21.0,1,5.0,0.0,0.0,22.0,639.0,0,376,6,640,2,1,666.0,3,24,2730,2839
8298_01,3,2,3,12.0,1,0.0,0.0,0.0,0.0,0.0,1,1624,6,641,2,1,0.0,15,17,2731,2840
8300_01,2,1,0,27.0,1,0.0,2145.312680172555,0.0,1866.0,676.0,1,1668,3,1015,1,1,4687.312680172555,8,39,423,5307
8301_01,2,1,3,28.0,1,1722.0,5063.0,0.0,87.0,920.0,0,1009,3,1016,1,1,7792.0,11,4,424,5321
8302_01,1,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1,286,7,376,2,2,0.0,7,36,4118,5113
8302_02,1,1,3,17.0,1,4.0,0.0,867.0,0.0,0.0,0,286,6,642,2,2,871.0,7,36,2732,2841
8303_01,3,1,1,23.0,1,218.0,0.0,2267.0,497.0,0.0,0,1928,6,643,2,1,2982.0,13,10,2733,2842
8306_01,1,1,3,6.0,1,0.0,0.0,0.0,0.0,0.0,1,920,7,388,1,3,0.0,7,36,4130,5132
8306_02,1,2,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1,920,7,388,1,3,0.0,6,34,4130,5132
